row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,product_id,category,sub_category,order_priority,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,delivery_days
838,US-2020-152296,2020-08-01,2020-08-03,First Class,IL-15100,Ivan Liston,Consumer,OFF-BI-10004506,Office Supplies,Binders,Medium,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752000000000002,3,0.2,6.9132,2020,8,3,2
839,US-2020-162684,2020-08-01,2020-08-06,Standard Class,AS-10630,Ann Steele,Home Office,OFF-FA-10000992,Office Supplies,Fasteners,Medium,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,0.2,1.9169999999999998,2020,8,3,5
840,US-2020-117345,2020-08-01,2020-08-05,Standard Class,BF-10975,Barbara Fisher,Corporate,OFF-LA-10000240,Office Supplies,Labels,Medium,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.921099999999998,2020,8,3,4
841,US-2020-117345,2020-08-01,2020-08-05,Standard Class,BF-10975,Barbara Fisher,Corporate,OFF-PA-10002377,Office Supplies,Paper,High,Xerox 1916,78.304,2,0.2,29.363999999999997,2020,8,3,4
842,US-2020-106299,2020-08-02,2020-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-BI-10001758,Office Supplies,Binders,Low,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0.0,12.549,2020,8,3,6
843,US-2020-106299,2020-08-02,2020-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-ST-10002011,Office Supplies,Storage,Medium,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0.0,226.36260000000004,2020,8,3,6
844,US-2020-106299,2020-08-02,2020-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,TEC-AC-10003237,Technology,Accessories,High,Memorex Micro Travel Drive 4 GB,21.2,2,0.0,9.116000000000001,2020,8,3,6
845,US-2020-133690,2020-08-03,2020-08-05,First Class,BS-11755,Bruce Stewart,Consumer,FUR-TA-10004289,Furniture,Tables,Medium,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,2020,8,3,2
846,US-2020-133690,2020-08-03,2020-08-05,First Class,BS-11755,Bruce Stewart,Consumer,OFF-AP-10003622,Office Supplies,Appliances,Low,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.29249999999999987,2020,8,3,2
847,US-2020-125612,2020-08-03,2020-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,OFF-PA-10001019,Office Supplies,Paper,Low,Xerox 1884,39.96,2,0.0,18.7812,2020,8,3,5
848,US-2020-128986,2020-08-03,2020-08-05,Second Class,GH-14410,Gary Hansen,Home Office,OFF-PA-10001289,Office Supplies,Paper,High,White Computer Printout Paper by Universal,93.024,3,0.2,33.721199999999996,2020,8,3,2
849,US-2020-125612,2020-08-03,2020-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,OFF-ST-10003221,Office Supplies,Storage,High,Staple magnet,21.36,2,0.0,5.767200000000001,2020,8,3,5
850,US-2020-125612,2020-08-03,2020-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,OFF-SU-10002537,Office Supplies,Supplies,Medium,Acme Box Cutter Scissors,102.30000000000001,10,0.0,26.598000000000006,2020,8,3,5
851,US-2020-134215,2020-08-04,2020-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,OFF-AP-10001271,Office Supplies,Appliances,Medium,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0.0,27.529200000000003,2020,8,3,4
852,US-2020-126361,2020-08-04,2020-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,OFF-AP-10003590,Office Supplies,Appliances,High,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.1300000000001,2020,8,3,5
853,US-2020-126361,2020-08-04,2020-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,OFF-AR-10000896,Office Supplies,Art,Medium,Newell 329,16.4,5,0.0,4.263999999999999,2020,8,3,5
854,US-2020-126361,2020-08-04,2020-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,OFF-BI-10002852,Office Supplies,Binders,Low,Ibico Standard Transparent Covers,13.184000000000001,1,0.2,4.7792,2020,8,3,5
855,US-2020-126361,2020-08-04,2020-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,OFF-PA-10000806,Office Supplies,Paper,High,Xerox 1934,447.84,8,0.0,219.4416,2020,8,3,5
856,US-2020-134215,2020-08-04,2020-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,OFF-PA-10004353,Office Supplies,Paper,High,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0.0,124.6752,2020,8,3,4
857,US-2020-126361,2020-08-04,2020-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,OFF-ST-10002289,Office Supplies,Storage,Medium,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.944999999999993,2020,8,3,5
858,US-2020-134215,2020-08-04,2020-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,TEC-AC-10002473,Technology,Accessories,Medium,Maxell 4.7GB DVD-R,255.42,9,0.0,104.7222,2020,8,3,4
859,US-2020-126361,2020-08-04,2020-08-09,Second Class,VD-21670,Valerie Dominguez,Consumer,TEC-PH-10002310,Technology,Phones,Medium,Panasonic KX T7731-B Digital phone,399.96000000000004,5,0.2,34.99649999999997,2020,8,3,5
860,US-2020-117968,2020-08-05,2020-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,FUR-CH-10002335,Furniture,Chairs,Medium,Hon GuestStacker Chair,1133.35,5,0.0,294.67100000000005,2020,8,3,2
861,US-2020-118962,2020-08-05,2020-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,FUR-CH-10003817,Furniture,Chairs,Medium,"Global Value Steno Chair, Gray",340.14400000000006,7,0.2,21.259,2020,8,3,4
862,US-2020-124723,2020-08-05,2020-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,FUR-TA-10001307,Furniture,Tables,Low,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.22999999999996,2,0.3,41.934,2020,8,3,7
863,US-2020-117968,2020-08-05,2020-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,OFF-AP-10002765,Office Supplies,Appliances,High,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.251600000000003,2020,8,3,2
864,US-2020-117968,2020-08-05,2020-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,OFF-AR-10004165,Office Supplies,Art,High,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.0064,2020,8,3,2
865,US-2020-110065,2020-08-05,2020-08-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,OFF-AR-10004165,Office Supplies,Art,High,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.959999999999999,7,0.0,7.022400000000001,2020,8,3,6
866,US-2020-150490,2020-08-05,2020-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,OFF-AR-10004602,Office Supplies,Art,Low,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0.0,12.874400000000001,2020,8,3,6
867,US-2020-118962,2020-08-05,2020-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,OFF-PA-10000659,Office Supplies,Paper,Medium,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.0,9.841800000000001,2020,8,3,4
868,US-2020-118962,2020-08-05,2020-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,OFF-PA-10001144,Office Supplies,Paper,Medium,Xerox 1913,110.96,2,0.0,53.260799999999996,2020,8,3,4
869,US-2020-150490,2020-08-05,2020-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,OFF-ST-10000321,Office Supplies,Storage,High,Akro Stacking Bins,15.78,2,0.0,0.631199999999998,2020,8,3,6
870,US-2020-150490,2020-08-05,2020-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,TEC-AC-10004510,Technology,Accessories,High,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0.0,1.6359999999999992,2020,8,3,6
871,US-2020-110065,2020-08-05,2020-08-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,TEC-PH-10002468,Technology,Phones,Medium,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0.0,36.71730000000001,2020,8,3,6
872,US-2020-115357,2020-08-06,2020-08-11,Second Class,RF-19735,Roland Fjeld,Consumer,TEC-AC-10000023,Technology,Accessories,Low,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,3,0.0,22.647599999999997,2020,8,3,5
873,US-2020-137575,2020-08-06,2020-08-11,Standard Class,TB-21625,Trudy Brown,Consumer,TEC-AC-10004571,Technology,Accessories,Medium,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0.0,83.9916,2020,8,3,5
874,US-2020-156790,2020-08-08,2020-08-10,Second Class,VG-21790,Vivek Gonzalez,Consumer,FUR-BO-10000468,Furniture,Bookcases,Low,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.45600000000002,4,0.2,-7.7727999999999895,2020,8,3,2
875,US-2020-151708,2020-08-08,2020-08-14,Standard Class,MB-17305,Maria Bertelson,Consumer,FUR-FU-10001602,Furniture,Furnishings,Low,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.034400000000012,2020,8,3,6
876,US-2020-131450,2020-08-08,2020-08-15,Standard Class,LR-16915,Lena Radford,Consumer,FUR-FU-10001979,Furniture,Furnishings,Medium,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.77280000000002,2020,8,3,7
877,US-2020-124478,2020-08-08,2020-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,FUR-FU-10002088,Furniture,Furnishings,Medium,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0.0,22.629600000000003,2020,8,3,4
878,US-2020-124478,2020-08-08,2020-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,OFF-AP-10002495,Office Supplies,Appliances,Low,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,3,0.1,37.22999999999998,2020,8,3,4
879,US-2020-131450,2020-08-08,2020-08-15,Standard Class,LR-16915,Lena Radford,Consumer,OFF-AP-10004708,Office Supplies,Appliances,Low,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.074799999999996,2020,8,3,7
880,US-2020-124478,2020-08-08,2020-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,OFF-EN-10002500,Office Supplies,Envelopes,Low,Globe Weis Peel & Seel First Class Envelopes,38.339999999999996,3,0.0,17.253,2020,8,3,4
881,US-2020-154669,2020-08-08,2020-08-11,Second Class,TM-21010,Tamara Manning,Consumer,OFF-ST-10000532,Office Supplies,Storage,High,Advantus Rolling Drawer Organizers,423.28,11,0.0,110.05279999999999,2020,8,3,3
882,US-2020-151708,2020-08-08,2020-08-14,Standard Class,MB-17305,Maria Bertelson,Consumer,TEC-AC-10001767,Technology,Accessories,Medium,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.97600000000001,3,0.2,-10.79730000000001,2020,8,3,6
883,US-2020-124478,2020-08-08,2020-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,TEC-CO-10001571,Technology,Copiers,High,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,2020,8,3,4
884,US-2020-131450,2020-08-08,2020-08-15,Standard Class,LR-16915,Lena Radford,Consumer,TEC-CO-10004115,Technology,Copiers,Medium,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2020,8,3,7
885,US-2020-124478,2020-08-08,2020-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,TEC-PH-10001128,Technology,Phones,Medium,Motorola Droid Maxx,299.98,2,0.0,83.99440000000001,2020,8,3,4
886,US-2020-131450,2020-08-08,2020-08-15,Standard Class,LR-16915,Lena Radford,Consumer,TEC-PH-10002398,Technology,Phones,High,AT&T 1070 Corded Phone,445.96000000000004,5,0.2,55.74499999999995,2020,8,3,7
887,CA-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,OFF-AP-10004336,Office Supplies,Appliances,High,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0.0,33.04,2020,8,3,2
888,CA-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,OFF-AR-10004587,Office Supplies,Art,High,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,0.0,11.9,2020,8,3,2
889,CA-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,OFF-BI-10001718,Office Supplies,Binders,High,GBC DocuBind P50 Personal Binding Machine,447.86,7,0.0,210.49,2020,8,3,2
890,US-2020-161249,2020-08-09,2020-08-13,Standard Class,RD-19720,Roger Demir,Consumer,OFF-BI-10001097,Office Supplies,Binders,Medium,Avery Hole Reinforcements,9.345000000000002,5,0.7,-6.541499999999999,2020,8,3,4
891,US-2020-169726,2020-08-09,2020-08-13,Standard Class,JH-15985,Joseph Holt,Consumer,OFF-BI-10004600,Office Supplies,Binders,Medium,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825,2020,8,3,4
892,US-2020-161249,2020-08-09,2020-08-13,Standard Class,RD-19720,Roger Demir,Consumer,OFF-FA-10004838,Office Supplies,Fasteners,High,"Super Bands, 12/Pack",4.464,3,0.2,-0.9485999999999999,2020,8,3,4
893,US-2020-110527,2020-08-09,2020-08-16,Standard Class,ED-13885,Emily Ducich,Home Office,OFF-LA-10000262,Office Supplies,Labels,Medium,Avery 494,20.88,8,0.0,9.6048,2020,8,3,7
894,US-2020-141901,2020-08-09,2020-08-14,Standard Class,GM-14500,Gene McClure,Consumer,OFF-PA-10001667,Office Supplies,Paper,Low,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,0.0,2.691,2020,8,3,5
895,US-2020-167850,2020-08-09,2020-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,OFF-PA-10001937,Office Supplies,Paper,High,Xerox 21,15.552000000000003,3,0.2,5.4432,2020,8,3,7
896,US-2020-166471,2020-08-09,2020-08-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,TEC-PH-10000038,Technology,Phones,High,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,0.2,-43.83360000000002,2020,8,3,4
897,US-2020-166471,2020-08-09,2020-08-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,TEC-PH-10001530,Technology,Phones,High,Cisco Unified IP Phone 7945G VoIP phone,1091.1680000000001,4,0.2,68.19799999999998,2020,8,3,4
898,US-2020-167850,2020-08-09,2020-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,TEC-PH-10002398,Technology,Phones,Low,AT&T 1070 Corded Phone,178.38400000000001,2,0.2,22.297999999999973,2020,8,3,7
899,US-2020-127012,2020-08-11,2020-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,FUR-FU-10003691,Furniture,Furnishings,Low,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,2020,8,3,4
900,US-2020-127012,2020-08-11,2020-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,OFF-AR-10003903,Office Supplies,Art,Medium,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0.0,10.6522,2020,8,3,4
901,US-2020-127012,2020-08-11,2020-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,OFF-FA-10004854,Office Supplies,Fasteners,Low,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0.0,10.7912,2020,8,3,4
902,US-2020-154641,2020-08-11,2020-08-16,Standard Class,KL-16645,Ken Lonsdale,Consumer,OFF-ST-10004459,Office Supplies,Storage,Medium,Tennsco Single-Tier Lockers,375.34,1,0.0,18.766999999999996,2020,8,3,5
903,US-2020-109897,2020-08-12,2020-08-16,Standard Class,BW-11200,Ben Wallace,Consumer,FUR-FU-10002878,Furniture,Furnishings,Medium,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.612800000000004,2020,8,3,4
904,US-2020-156244,2020-08-12,2020-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,OFF-AP-10002403,Office Supplies,Appliances,High,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.843599999999995,2020,8,3,4
905,US-2020-156244,2020-08-12,2020-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,OFF-AR-10004344,Office Supplies,Art,Low,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.196499999999995,2020,8,3,4
906,US-2020-153927,2020-08-12,2020-08-13,First Class,LL-16840,Lauren Leatherbury,Consumer,OFF-BI-10000138,Office Supplies,Binders,Medium,Acco Translucent Poly Ring Binders,14.04,3,0.0,6.7392,2020,8,3,1
907,US-2020-109302,2020-08-12,2020-08-16,Standard Class,CS-12175,Charles Sheldon,Corporate,OFF-BI-10002854,Office Supplies,Binders,Low,"Performers Binder/Pad Holder, Black",196.21,7,0.0,98.105,2020,8,3,4
908,US-2020-156244,2020-08-12,2020-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,OFF-LA-10000443,Office Supplies,Labels,Medium,Avery 501,2.952,1,0.2,0.9963,2020,8,3,4
909,US-2020-156244,2020-08-12,2020-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,OFF-PA-10000295,Office Supplies,Paper,Medium,Xerox 229,31.104000000000006,6,0.2,10.8864,2020,8,3,4
910,US-2020-156244,2020-08-12,2020-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,OFF-SU-10000432,Office Supplies,Supplies,High,Acco Side-Punched Conventional Columnar Pads,5.5520000000000005,2,0.2,-1.0410000000000006,2020,8,3,4
911,US-2020-153927,2020-08-12,2020-08-13,First Class,LL-16840,Lauren Leatherbury,Consumer,TEC-AC-10000023,Technology,Accessories,Medium,"Maxell 74 Minute CD-R Spindle, 50/Pack",272.61,13,0.0,98.13959999999999,2020,8,3,1
912,US-2020-156244,2020-08-12,2020-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,TEC-AC-10002473,Technology,Accessories,Low,Maxell 4.7GB DVD-R,158.928,7,0.2,41.718599999999995,2020,8,3,4
913,US-2020-109897,2020-08-12,2020-08-16,Standard Class,BW-11200,Ben Wallace,Consumer,TEC-PH-10003691,Technology,Phones,Low,BlackBerry Q10,806.336,8,0.2,50.396000000000015,2020,8,3,4
914,US-2020-164406,2020-08-15,2020-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,FUR-CH-10003833,Furniture,Chairs,Low,Novimex Fabric Task Chair,195.136,4,0.2,-12.196000000000005,2020,8,3,4
915,US-2020-164406,2020-08-15,2020-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,OFF-AP-10003287,Office Supplies,Appliances,Low,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0.0,42.8148,2020,8,3,4
916,US-2020-109043,2020-08-15,2020-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,OFF-AP-10004708,Office Supplies,Appliances,Low,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.12699999999999,2020,8,3,2
917,US-2020-141005,2020-08-15,2020-08-18,First Class,CS-12355,Christine Sundaresam,Consumer,OFF-BI-10001989,Office Supplies,Binders,High,Premium Transparent Presentation Covers by GBC,62.94,3,0.0,30.211199999999998,2020,8,3,3
918,US-2020-164406,2020-08-15,2020-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,OFF-BI-10002309,Office Supplies,Binders,High,Avery Heavy-Duty EZD  Binder With Locking Rings,17.856,4,0.2,6.249599999999999,2020,8,3,4
919,US-2020-138023,2020-08-15,2020-08-18,First Class,KH-16510,Keith Herrera,Consumer,OFF-BI-10003638,Office Supplies,Binders,Medium,GBC Durable Plastic Covers,30.959999999999994,8,0.8,-52.63200000000002,2020,8,3,3
920,US-2020-164406,2020-08-15,2020-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,OFF-BI-10003638,Office Supplies,Binders,Low,GBC Durable Plastic Covers,46.440000000000005,3,0.2,15.092999999999998,2020,8,3,4
921,US-2020-164406,2020-08-15,2020-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,OFF-PA-10000167,Office Supplies,Paper,High,Xerox 1925,92.94,3,0.0,41.82299999999999,2020,8,3,4
922,US-2020-109043,2020-08-15,2020-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,OFF-PA-10000312,Office Supplies,Paper,Low,Xerox 1955,91.36000000000001,5,0.2,29.691999999999993,2020,8,3,2
923,US-2020-142839,2020-08-16,2020-08-20,Standard Class,TS-21610,Troy Staebel,Consumer,FUR-TA-10001539,Furniture,Tables,Medium,Chromcraft Rectangular Conference Tables,853.0919999999999,6,0.4,-227.49120000000016,2020,8,3,4
924,US-2020-111500,2020-08-17,2020-08-21,Standard Class,DJ-13510,Don Jones,Corporate,OFF-BI-10000829,Office Supplies,Binders,High,Avery Non-Stick Binders,17.96,4,0.0,8.2616,2020,8,3,4
925,US-2020-111500,2020-08-17,2020-08-21,Standard Class,DJ-13510,Don Jones,Corporate,OFF-FA-10002676,Office Supplies,Fasteners,Medium,Colored Push Pins,12.67,7,0.0,4.5611999999999995,2020,8,3,4
926,US-2020-111500,2020-08-17,2020-08-21,Standard Class,DJ-13510,Don Jones,Corporate,OFF-PA-10000595,Office Supplies,Paper,Medium,Xerox 1929,114.2,5,0.0,52.532,2020,8,3,4
927,US-2020-129168,2020-08-17,2020-08-23,Standard Class,KB-16585,Ken Black,Corporate,OFF-PA-10001639,Office Supplies,Paper,Medium,Xerox 203,15.552000000000003,3,0.2,5.4432,2020,8,3,6
928,US-2020-111500,2020-08-17,2020-08-21,Standard Class,DJ-13510,Don Jones,Corporate,TEC-AC-10000844,Technology,Accessories,Medium,Logitech Gaming G510s - Keyboard,339.96,4,0.0,122.38559999999998,2020,8,3,4
929,US-2020-156559,2020-08-19,2020-08-26,Standard Class,LH-16900,Lena Hernandez,Consumer,FUR-BO-10000711,Furniture,Bookcases,Low,"Hon Metal Bookcases, Gray",638.82,9,0.0,172.4814,2020,8,3,7
930,US-2020-133158,2020-08-19,2020-08-21,Second Class,DW-13195,David Wiener,Corporate,FUR-FU-10000723,Furniture,Furnishings,High,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.03160000000001,2020,8,3,2
931,US-2020-121727,2020-08-19,2020-08-24,Standard Class,JK-15625,Jim Karlsson,Consumer,OFF-AR-10004930,Office Supplies,Art,Medium,Turquoise Lead Holder with Pocket Clip,10.72,2,0.2,1.7419999999999987,2020,8,3,5
932,US-2020-133158,2020-08-19,2020-08-21,Second Class,DW-13195,David Wiener,Corporate,OFF-BI-10000632,Office Supplies,Binders,Medium,Satellite Sectional Post Binders,69.456,2,0.2,22.573199999999996,2020,8,3,2
933,US-2020-164616,2020-08-19,2020-08-21,Second Class,MS-17770,Maxwell Schwartz,Consumer,OFF-BI-10001718,Office Supplies,Binders,Low,GBC DocuBind P50 Personal Binding Machine,76.77600000000001,4,0.7,-58.86159999999998,2020,8,3,2
934,US-2020-143581,2020-08-19,2020-08-23,Standard Class,BS-11365,Bill Shonely,Corporate,OFF-ST-10000991,Office Supplies,Storage,High,Space Solutions HD Industrial Steel Shelving.,344.90999999999997,3,0.0,10.347300000000004,2020,8,3,4
935,US-2020-164616,2020-08-19,2020-08-21,Second Class,MS-17770,Maxwell Schwartz,Consumer,OFF-SU-10004768,Office Supplies,Supplies,High,Acme Kleencut Forged Steel Scissors,9.184000000000001,2,0.2,1.1479999999999988,2020,8,3,2
936,CA-2020-132339,2020-08-19,2020-08-23,Standard Class,JB-15400,Jennifer Braxton,Corporate,OFF-BI-10003925,Office Supplies,Binders,Medium,Fellowes PB300 Plastic Comb Binding Machine,19.44,3,0.0,9.33,2020,8,3,4
937,CA-2020-115777,2020-08-19,2020-08-24,Standard Class,DO-13645,Doug O'Connell,Consumer,OFF-PA-10000552,Office Supplies,Paper,Low,Xerox 200,387.99,1,0.0,182.36,2020,8,3,5
938,US-2020-114321,2020-08-20,2020-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,FUR-CH-10001797,Furniture,Chairs,Low,"Safco Chair Connectors, 6/Carton",500.23999999999995,13,0.0,145.06959999999992,2020,8,3,5
939,US-2020-166716,2020-08-20,2020-08-25,Second Class,CR-12730,Craig Reiter,Consumer,FUR-CH-10004495,Furniture,Chairs,Medium,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.019600000000054,2020,8,3,5
940,US-2020-114321,2020-08-20,2020-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,OFF-BI-10001359,Office Supplies,Binders,Low,GBC DocuBind TL300 Electric Binding System,896.99,1,0.0,421.58529999999996,2020,8,3,5
941,US-2020-114321,2020-08-20,2020-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,OFF-PA-10000246,Office Supplies,Paper,Medium,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0.0,9.2552,2020,8,3,5
942,US-2020-123253,2020-08-22,2020-08-25,Second Class,DE-13255,Deanra Eno,Home Office,OFF-AR-10002804,Office Supplies,Art,High,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269000000000001,2020,8,3,3
943,US-2020-166828,2020-08-22,2020-08-25,First Class,JF-15415,Jennifer Ferguson,Consumer,OFF-PA-10001846,Office Supplies,Paper,High,Xerox 1899,11.56,2,0.0,5.6644000000000005,2020,8,3,3
944,US-2020-130918,2020-08-22,2020-08-24,Second Class,JP-15520,Jeremy Pistek,Consumer,OFF-SU-10003936,Office Supplies,Supplies,Medium,Acme Serrated Blade Letter Opener,7.6320000000000014,3,0.2,-1.8126000000000002,2020,8,3,2
945,US-2020-124737,2020-08-23,2020-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,FUR-FU-10003274,Furniture,Furnishings,Medium,Regeneration Desk Collection,4.224,3,0.2,1.2672000000000003,2020,8,3,4
946,US-2020-154837,2020-08-23,2020-08-27,Second Class,RB-19645,Robert Barroso,Corporate,OFF-BI-10001575,Office Supplies,Binders,Medium,GBC Linen Binding Covers,49.568000000000005,2,0.2,17.348799999999997,2020,8,3,4
947,US-2020-124737,2020-08-23,2020-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,OFF-PA-10000019,Office Supplies,Paper,Low,Xerox 1931,31.104000000000006,6,0.2,10.8864,2020,8,3,4
948,US-2020-124737,2020-08-23,2020-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,OFF-PA-10001125,Office Supplies,Paper,High,Xerox 1988,223.056,9,0.2,69.70499999999998,2020,8,3,4
949,US-2020-124737,2020-08-23,2020-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,OFF-PA-10001837,Office Supplies,Paper,Low,Xerox 1976,15.552000000000003,3,0.2,5.4432,2020,8,3,4
950,US-2020-112795,2020-08-23,2020-08-28,Second Class,CR-12625,Corey Roper,Home Office,OFF-PA-10001934,Office Supplies,Paper,Low,Xerox 1993,19.44,3,0.0,9.5256,2020,8,3,5
951,US-2020-110639,2020-08-23,2020-08-23,Same Day,RH-19495,Rick Hansen,Consumer,OFF-PA-10003936,Office Supplies,Paper,Low,Xerox 1994,25.92,4,0.0,12.441600000000001,2020,8,3,0
